track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,predicted_genre,actual_genre,confidence_interval
0oFqJm4bd8KxIqx8yCWNan,Katy Perry,Weihnachtslieder 2022,Cozy Little Christmas,0,182520,False,0.775,0.608,7,-6.264,1,0.128,0.128,0.0,0.0895,0.56,137.494,4,Pop & Dance,Pop & Dance,Pop & Dance,1.0
0vR2rIVORmgeKiGIgNT0fV,Calvin Harris;Tom Grennan,By Your Side (feat. Tom Grennan),By Your Side (feat. Tom Grennan),74,189671,False,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,4,Pop & Dance,Pop & Dance,Pop & Dance,0.46
4PUKho8S0yYV3wC50CAjYQ,Humberto & Ronaldo,Alô Ex Amor,Alô Ex Amor,40,192882,False,0.743,0.781,1,-3.174,1,0.12,0.673,0.0,0.0649,0.877,170.007,4,Folk & Country,Folk & Country,Folk & Country,0.69
1hIz5L4IB9hN3WRYPOCGPw,Rainy Lullaby,"#mindfulness - Soft Rain for Mindful Meditation, Stress Relief Relaxation Music",Water Into Light,22,385000,False,0.174,0.117,0,-18.318,0,0.0401,0.994,0.976,0.105,0.035,85.239,4,World & Ethnic,Ambient & Chill,World & Ethnic,0.48
4XqCiPFWwAwGEI7yiq0LvK,Nico Santos,Nico Santos,Play With Fire,59,213933,False,0.691,0.864,5,-2.779,0,0.065,0.353,0.0,0.0483,0.555,82.977,4,World & Ethnic,Pop & Dance,World & Ethnic,0.31
4v4fauPWYi1rl0rnRcr3Yn,Peshay,Funkster,Funkster,15,393221,False,0.546,0.996,2,-1.853,1,0.0505,0.000664,0.699,0.058,0.87,177.016,4,Pop & Dance,Pop & Dance,Pop & Dance,0.68
7d5p80uHWB7IoImgpxUNWg,Datsik;Protohype;Init,Shell Shock Legends,Turf Wars,15,251586,False,0.67,0.96,2,-1.175,1,0.0579,0.000354,0.0101,0.458,0.2,145.065,4,Pop & Dance,Pop & Dance,Pop & Dance,0.78
69agFlVbPwS5RqjfB1Zkst,Sweet Little Band,Queen For Babies,Love Of My Life,30,194385,False,0.591,0.154,5,-14.839,1,0.0364,0.856,0.0891,0.086,0.551,78.0,4,Comedy & Children,Folk & Country,Comedy & Children,0.32
1KcVZj7EtoOcf6mL3Rv94S,The Po' Ramblin' Boys;Bronwyn Keith-Hynes;Jason Carter,East Bound and Down,East Bound and Down,21,177356,False,0.669,0.704,7,-7.681,1,0.03,0.537,0.165,0.363,0.85,124.987,4,Folk & Country,Folk & Country,Folk & Country,0.65
33cTJJ8gkyqX4YDy6jYpzK,Feine Sahne Fischfilet,Bleiben oder gehen,Für diese eine Nacht,40,203998,False,0.254,0.888,5,-4.864,1,0.0482,0.0379,0.0,0.141,0.449,166.37,4,Rock & Metal,Rock & Metal,Rock & Metal,0.56
77NTnTeBjuPvW9U4z4cazv,Roberto Blades,Encore,Lagrimas,30,379116,False,0.462,0.751,10,-11.647,0,0.0588,0.043,1.33e-06,0.268,0.849,106.722,4,Folk & Country,Folk & Country,Folk & Country,0.32
75kMrDKPJJpgEQaXVh7QMB,Calvin Harris;HAIM,Motion,Pray to God (feat. HAIM),63,232226,False,0.606,0.949,7,-2.749,0,0.0414,0.015,2.76e-05,0.109,0.436,120.031,4,Pop & Dance,Pop & Dance,Pop & Dance,0.46
3uoE6QPoz8iURknH4PR3IB,Koo Koo Kanga Roo;Mega Ran,Slow Clap,Sneakin' Downstairs,16,221839,False,0.87,0.913,11,-5.997,0,0.197,0.19,2.9e-05,0.0877,0.898,105.991,4,Comedy & Children,Folk & Country,Comedy & Children,0.38
0CBOEvhkbOWAWiLkYbYXxM,Fungus Funk,Psychedelic Awakening,Protomolecule - Original mix,28,433390,False,0.697,0.954,7,-5.751,1,0.043,1.78e-05,0.875,0.751,0.27,141.998,4,Pop & Dance,Pop & Dance,Pop & Dance,0.76
1dXJnQPtOBDqzmrYKrjv22,WEDNESDAY CAMPANELLA,Tinker Bell / Hot Pot Commander,Hot Pot Commander,29,141931,False,0.631,0.88,8,-5.18,1,0.115,0.00688,5.84e-06,0.661,0.517,179.988,4,World & Ethnic,Pop & Dance,World & Ethnic,0.41
397B9gb5u77hSAvNM6hdD4,Leng Tch'e,The Process of Elimination,The Fist of the Leng Tch'e,13,110586,True,0.295,0.958,0,-3.977,1,0.176,9.66e-05,0.475,0.654,0.197,110.71,4,Rock & Metal,Rock & Metal,Rock & Metal,0.96
2eEW5oUP1iIWhC9fKGrmtH,Kacey Musgraves;Zooey Deschanel,Holidays Are Coming,Mele Kalikimaka - From The Kacey Musgraves Christmas Show,0,183943,False,0.78,0.5,1,-9.785,1,0.0468,0.571,0.0,0.718,0.717,109.912,4,Folk & Country,Folk & Country,Folk & Country,0.25
58Ozh8RlXaF3Ud2aTW1Ge9,Najand,In the Night of Revolution,Equality,0,54205,False,0.167,0.963,4,0.377,1,0.0711,0.107,0.692,0.397,0.031,106.265,4,World & Ethnic,World & Ethnic,World & Ethnic,0.56
1Al4JuOAy15CIzSBU0sRiv,Thaikkudam Bridge;Rashid Khan,Namah,Jeele Jeebhar - Namah,19,495434,False,0.527,0.894,0,-6.221,1,0.0736,0.228,0.0119,0.168,0.275,144.983,4,World & Ethnic,Pop & Dance,World & Ethnic,0.29
6vEYvmuFnLtBKa7lVuTSr5,Surfaces,Autumn Vibes 2022,Sunday Best,0,158638,False,0.87,0.566,5,-5.659,1,0.0461,0.157,0.0,0.0735,0.724,111.999,4,Hip-Hop & R&B,Hip-Hop & R&B,Hip-Hop & R&B,0.87
5hZctl6Xi8xaJG8LgIZWDy,Lil Pump,Rap Party,Gucci Gang,0,124055,True,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,4,Other / Misc,Other / Misc,Other / Misc,0.22
5sdliaZjk3rVGuT13UVhxn,Joshua Hyslop,Echos,Long Way Down,60,257972,False,0.711,0.231,2,-13.033,1,0.0346,0.832,0.00115,0.105,0.186,125.062,4,Folk & Country,Folk & Country,Folk & Country,0.46
6Vn8lTVMjILXQCjZUXS8n4,Jason Mraz,Love Is a Four Letter Word,The Woman I Love,48,190751,False,0.591,0.647,4,-8.34,1,0.0277,0.067,6.57e-05,0.231,0.678,79.68,4,Folk & Country,Folk & Country,Folk & Country,0.29
07Wy1eKaBeKTUhCQVPvaKP,Aditya A;Mumzy Stranger,Chaand Baaliyan (Girl Let Me Tell You),Chaand Baaliyan - Girl Let Me Tell You,46,135000,False,0.718,0.801,0,-4.54,1,0.0543,0.0955,0.00276,0.196,0.782,99.975,4,Rock & Metal,Pop & Dance,Rock & Metal,0.35
2vFtNc8C0UEeRPk3lYQLiW,Spuntic,Foundation,Lightfall,0,198388,False,0.0849,0.177,6,-27.363,1,0.0482,0.752,0.92,0.112,0.0455,85.435,4,World & Ethnic,World & Ethnic,World & Ethnic,0.5
4FxuDdSt4Y69WsqjVYBww5,Kyary Pamyu Pamyu,KPP BEST,トーキョーハイウェイ,20,309960,False,0.454,0.993,5,-1.051,1,0.0321,0.012,0.0115,0.352,0.712,160.025,4,Pop & Dance,Pop & Dance,Pop & Dance,0.64
0qcVosiukBmgBS0eUDrwk6,Chris Tomlin;Florida Georgia Line,Chris Tomlin & Friends,Forever Home (feat. Florida Georgia Line),44,207720,False,0.619,0.621,6,-4.78,1,0.0229,0.461,0.0,0.186,0.633,92.017,4,World & Ethnic,Folk & Country,World & Ethnic,0.6
1SWmFiFSIBoDbQJjNKC7SR,Bob Seger,Against The Wind,Against The Wind,67,333720,False,0.674,0.771,7,-5.612,1,0.0246,0.28,0.0318,0.133,0.718,109.618,4,Rock & Metal,Pop & Dance,Rock & Metal,0.43
7boKWlaNVmrhJdX8IbzUdD,Chicago,"The Best of Chicago, 40th Anniversary Edition",Hard to Say I'm Sorry - 2007 Remaster,67,223280,False,0.551,0.416,4,-7.94,1,0.0274,0.648,2.26e-06,0.312,0.255,72.174,4,Folk & Country,Folk & Country,Folk & Country,0.24
4sLrEAfwvFAkaL1kwHmvPC,Free Refills,Raw Steak Black Coffee,Malfunction,15,116804,False,0.384,0.955,2,1.795,1,0.0851,0.00312,0.603,0.0542,0.888,187.112,4,Pop & Dance,Pop & Dance,Pop & Dance,0.54
7ahmCErPWAT4D1LDdqByBF,MC Paulin da Capital,Reis dos Reis,Reis dos Reis,44,216000,False,0.78,0.693,0,-2.241,1,0.265,0.0998,0.0,0.102,0.303,99.817,4,Hip-Hop & R&B,Pop & Dance,Hip-Hop & R&B,0.3
467faSTmWsVJh2CpvZzNYt,Antonio Bribiesca,Homenaje a Antonio Bribiesca,Canción Mixteca - Qué Lejos Estoy,27,206093,False,0.391,0.243,0,-15.92,1,0.0415,0.798,0.41,0.138,0.158,167.508,3,Rock & Metal,Folk & Country,Rock & Metal,0.25
7pIUiiq1nnrzP2mRdO05qg,DJ LILMAN,1 Finger in the Air,1 Finger in the Air,20,121901,False,0.641,0.394,2,-9.297,1,0.0681,0.000109,0.00181,0.0943,0.63,130.909,4,Pop & Dance,Pop & Dance,Pop & Dance,0.32
4ECNtOnqzxutZkXP4TE3n3,Journey,Frontiers,Separate Ways (Worlds Apart),74,323706,False,0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,4,Rock & Metal,Rock & Metal,Rock & Metal,0.39
6HRU0CPcG0q3Dq8XVBWacL,Bethel Music;Josh Baldwin,Stand In Your Love (Radio Version),Stand In Your Love (Radio Version),57,221333,False,0.461,0.802,0,-4.448,1,0.0325,0.112,0.0,0.116,0.342,144.518,4,Ambient & Chill,Pop & Dance,Ambient & Chill,0.24
3Um3NbvIH75Q4vSAJSYFJF,Hillsong Worship,Hillsong Chapel: Forever Reign,Cornerstone,38,267546,False,0.421,0.554,11,-7.365,1,0.0323,0.0318,8.89e-05,0.26,0.0709,142.663,4,World & Ethnic,Hip-Hop & R&B,World & Ethnic,0.35
77JagB4DrESwcyUeeeVnrQ,João Neto & Frederico,Só Modão (Ao Vivo),Ladrão de Mulher / Pagode em Brasília / Goiás É Mais - Ao Vivo,43,292680,False,0.666,0.924,5,-2.727,1,0.0682,0.734,0.0,0.739,0.753,112.168,4,Folk & Country,Folk & Country,Folk & Country,0.89
3cuwPEX5mDq36rv2JBmYAS,Koo Koo Kanga Roo,The Everlasting Slumber Party,Cody the Coyote,9,154000,False,0.731,0.518,7,-12.156,1,0.232,0.322,2.18e-05,0.0375,0.721,137.009,4,Comedy & Children,Folk & Country,Comedy & Children,0.32
01HNv4xuxwrSXFKJl3IFyW,Soweto,Refém Do Coração,Antes De Dizer Adeus,41,246400,False,0.364,0.389,5,-11.97,1,0.0616,0.574,0.0,0.106,0.313,154.782,4,Folk & Country,Folk & Country,Folk & Country,0.32
2zM1zEjv2JX1qTmSDeB8IL,Gareth Emery;Christina Novelli,Concrete Angel,Concrete Angel - Radio Edit,54,235024,False,0.63,0.892,7,-5.122,1,0.041,0.0105,0.0069,0.144,0.557,130.012,4,Pop & Dance,Pop & Dance,Pop & Dance,0.53
6ebcAa58q1QVhROAfFzUDV,Mastodon,The Hunter,Octopus Has No Friends,26,228693,False,0.106,0.98,7,-5.017,1,0.332,2.71e-05,0.0173,0.0909,0.108,50.893,3,Hip-Hop & R&B,Rock & Metal,Hip-Hop & R&B,0.86
6sOCLCCBaQjvlzJPWgMonO,Gmiztik,Pa' mayores de edad,Pa' mayores de edad,40,214016,False,0.931,0.477,11,-11.782,0,0.185,0.0759,0.0,0.0495,0.858,100.025,4,Pop & Dance,World & Ethnic,Pop & Dance,0.21
2Xv4S9X4XE40NDKU8fQrHX,Mike Dunn;MD III,Face The Nation,Set Me Free,9,331873,False,0.799,0.825,4,-6.975,1,0.0474,0.0405,0.361,0.0992,0.62,127.788,4,Pop & Dance,Pop & Dance,Pop & Dance,0.95
3GmFghQwFt6DoRtiKzRGOc,Sir Charles Jones,Love Machine,For Better or Worse,32,313813,False,0.828,0.487,10,-7.946,1,0.0901,0.439,0.0,0.333,0.683,115.975,4,Jazz & Blues,Folk & Country,Jazz & Blues,0.28
4m3ljlctmzWajEZPgxXOBb,TCTS;Maroox,Go,Go,67,142349,False,0.68,0.853,3,-5.671,0,0.0503,0.0127,0.000685,0.199,0.604,124.981,4,Pop & Dance,Pop & Dance,Pop & Dance,0.66
0nZJB75eXq0vZRhelJX4wq,DJ Fresh;Marten Hørger,Gold Dust (Marten Hørger Remix),Gold Dust - Marten Hørger Remix,47,214687,False,0.696,0.899,0,-3.72,1,0.0441,0.00543,0.745,0.122,0.0807,127.993,4,Pop & Dance,Pop & Dance,Pop & Dance,0.93
4TWXRxJ03boCLPqecHxNYX,Paul Johnson;Billy Lo,Get Get Down,Get Get Down - Billy Lo Friday Night Ruffneck Vision Remix,7,346079,False,0.743,0.914,1,-6.265,1,0.053,0.0264,0.296,0.0895,0.698,134.019,4,Pop & Dance,Pop & Dance,Pop & Dance,0.94
3bYopI5XdoXz2eot8RE7S0,MC Guto VGS;MC Pê Original;MC Neguinho R;DJ Andrômeda,Vai Descendo Com Cara de Malvadona,Vai Descendo Com Cara de Malvadona,0,164864,True,0.775,0.952,1,-0.144,0,0.0947,0.581,0.113,0.173,0.393,129.979,4,Hip-Hop & R&B,Pop & Dance,Hip-Hop & R&B,0.44
5lYLBAH2uSvERWy8GAcBJz,Amaarae;Kali Uchis;Moliy;xxtristanxo,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy) [Slowed + Reverb],SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy) - Slowed + Reverb,57,138646,True,0.774,0.579,10,-6.2,0,0.0699,0.343,0.0,0.131,0.418,92.399,4,Rock & Metal,Other / Misc,Rock & Metal,0.35
3q2yXpMGvit2zgBYzKE3Zt,Xuitcasecity,INDXGO,Need Somebody,57,188219,True,0.425,0.646,9,-6.555,1,0.176,0.251,0.0,0.208,0.286,89.783,4,Ambient & Chill,Pop & Dance,Ambient & Chill,0.22
3zwmW1gM4E8FlHXV5nE16u,Audioslave,Out of Exile,Be Yourself,72,278973,False,0.423,0.845,11,-3.509,0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,4,Rock & Metal,Pop & Dance,Rock & Metal,0.31
1tKGQxpLmF4cpsC15LhnZK,Collabro,Road to the Royal Albert Hall,Don't Cry for Me Argentina,22,281520,False,0.271,0.225,4,-11.374,1,0.0329,0.782,0.0,0.101,0.234,100.028,3,Classical & Opera,Classical & Opera,Classical & Opera,0.48
3bW9WLbrEFqoorYELHo0iS,FDVM;Henri PFR,Good Life feat. Henri PFR,Good Life feat. Henri PFR,43,136748,False,0.664,0.785,8,-4.872,1,0.0338,0.16,0.0,0.0899,0.632,108.01,4,Pop & Dance,Folk & Country,Pop & Dance,0.28
0ueEe8r1yrNBTx0jQgejqe,Maisie Peters,Baddest of Them All,Blonde,0,181667,True,0.406,0.818,9,-3.977,1,0.119,0.0885,0.0,0.308,0.632,179.846,4,Other / Misc,Pop & Dance,Other / Misc,0.29
3NcYCw6y2MTWr4Cp2lSasb,Rei Harakami,Unrest,after bonus,14,307600,False,0.565,0.776,7,-9.211,1,0.0409,0.794,0.825,0.109,0.399,160.967,4,Pop & Dance,Pop & Dance,Pop & Dance,0.65
4qTHoIp62ngNDpUJwW3hZ7,Boyce Avenue,"Cover Sessions, Vol. 6",Can’t Help Falling in Love,57,131000,False,0.402,0.197,5,-10.775,1,0.0295,0.858,1.05e-06,0.114,0.148,100.044,3,Folk & Country,Other / Misc,Folk & Country,0.26
1a8JpAL3vbAdXYrEABvOtb,Rammstein,"Reise, Reise",Amerika,68,226760,False,0.608,0.885,2,-4.296,0,0.0963,0.00258,1.33e-05,0.392,0.518,125.023,4,Rock & Metal,Pop & Dance,Rock & Metal,0.41
2ayGHwGSw6y3Nvcmvy5MG5,Cassiane,Com Muito Louvor,Basta Uma Palavra,40,215063,False,0.67,0.511,9,-7.133,0,0.0398,0.458,1.35e-05,0.285,0.399,130.933,4,Hip-Hop & R&B,Folk & Country,Hip-Hop & R&B,0.34
3kkRw4UoDWF6J85H6FC2dq,The dB's;Don Dixon,I Thought You Wanted to Know: 1978-1981,Black and White - Don Dixon Mix,20,176613,False,0.451,0.866,4,-9.587,1,0.0346,0.059,0.0249,0.0842,0.885,86.543,4,Pop & Dance,Rock & Metal,Pop & Dance,0.31
5bt2seEMbgOkzkmTMwgTKu,Michele McLaughlin,Waking the Muse,A Beautiful Distraction,50,216973,False,0.261,0.118,0,-21.228,1,0.0418,0.969,0.913,0.0911,0.0528,71.055,3,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.73
2ZowEqPtfAsvA9Of2RWcw1,Carlos Di Fulvio,"Carlos Di Fulvio ""El Amigo""",Campo Afuera,26,144493,False,0.546,0.517,2,-7.28,1,0.0409,0.893,0.000204,0.125,0.803,157.701,3,Rock & Metal,Folk & Country,Rock & Metal,0.53
60K1hJKpHcsqzXhVxRAscj,AMARIA BB,What's Done in the Dark,Slow Motion,34,166000,True,0.733,0.479,11,-9.27,0,0.301,0.575,0.00053,0.0831,0.485,88.742,4,Pop & Dance,Pop & Dance,Pop & Dance,0.5
34JS7SWgCH3282btYwsPWQ,In Flames,A Sense of Purpose (The Mirror's Truth Version),Alias,55,289240,False,0.427,0.93,10,-3.734,0,0.0592,0.0194,0.000844,0.2,0.361,170.027,4,Rock & Metal,Pop & Dance,Rock & Metal,0.44
2ntnl4PoH1elW5ulW9XhHO,Grupo Sensação,Brilho de Felicidade,Quando o Sol Nascer,47,252264,False,0.549,0.447,9,-10.47,0,0.0411,0.482,0.0,0.775,0.74,140.655,4,Folk & Country,Folk & Country,Folk & Country,0.8
1rtyfUUQeRDoiObPys8DMq,The Knife,Deep Cuts,Heartbeats,50,231853,False,0.641,0.757,8,-4.867,1,0.0326,0.0165,9.71e-05,0.0906,0.458,87.995,4,Other / Misc,Pop & Dance,Other / Misc,0.35
7KFV09JUeoWlKei8kpy530,Sabotage;Quincas Moreira,Originals Demo (2002),País da Fome,44,469866,False,0.74,0.799,4,-5.656,0,0.2,0.246,0.0,0.165,0.874,82.508,4,Hip-Hop & R&B,Folk & Country,Hip-Hop & R&B,0.47
0LzZs3bGd9vH0B03rJRfTH,Bonde do Forró,"É Amor Demais, Vol. 3",Na Hora de Amar,39,230034,False,0.463,0.838,1,-4.681,1,0.0509,0.479,0.0,0.206,0.525,181.964,4,Folk & Country,Folk & Country,Folk & Country,0.35
4cFEDjjpNsg4WkHSt6lc3c,Laura Osnes,Anything Goes (New Broadway Cast Recording),"Goodbye, Little Dream, Goodbye",27,143720,False,0.236,0.145,5,-14.257,1,0.0409,0.946,0.00509,0.155,0.0714,91.95,1,Comedy & Children,Classical & Opera,Comedy & Children,0.4
2TFfT8V6paTbSx3sjoEWgM,Machines Of Loving Grace,Concentration,Lilith/Eve,26,237400,False,0.474,0.934,11,-8.857,0,0.0614,0.000797,0.725,0.0533,0.766,195.907,4,Rock & Metal,Pop & Dance,Rock & Metal,0.37
7eDeBJzzeXU5cDC6V8jYwZ,Colombo,Adaggio/Made In,Made In,10,386866,False,0.799,0.75,0,-8.424,1,0.0783,0.00163,0.805,0.037,0.254,135.016,4,Pop & Dance,Pop & Dance,Pop & Dance,0.98
75ig6s8C6biFlBeGyHAQ3g,Matchbox Twenty,The Matchbox Twenty Collection,Cold,27,194560,False,0.439,0.947,7,-3.491,1,0.122,0.00667,7.36e-06,0.364,0.671,88.219,4,Rock & Metal,Rock & Metal,Rock & Metal,0.5
61tMLCfIycEtYPJr3v9cPn,3TEETH,Guns Akimbo,You Spin Me Round (Like a Record),45,208125,False,0.517,0.99,11,-5.022,0,0.11,2.95e-05,0.411,0.326,0.318,127.984,4,Rock & Metal,Rock & Metal,Rock & Metal,0.51
1qdeIyGOKgDp70C5Lz5Jly,Babasónicos,Jessico,La Fox,35,141998,False,0.454,0.887,7,-4.557,1,0.0579,0.00161,1.43e-05,0.19,0.438,176.112,4,Pop & Dance,Rock & Metal,Pop & Dance,0.58
7BkGPqc6eufUYOuAaPyiPh,Black Eyed Peas,De ese gran pop de los 00's,I Gotta Feeling,0,289493,False,0.746,0.793,0,-5.725,1,0.0265,0.0519,0.0,0.421,0.656,127.973,4,Pop & Dance,Pop & Dance,Pop & Dance,0.94
5rPUGvnDW35yYRk9KqmkuY,ICE-T,Rap Homage,New Jack Hustler (Nino's Theme),0,283306,True,0.83,0.859,7,-9.213,1,0.124,0.000956,0.0,0.214,0.653,109.319,4,Rock & Metal,Rock & Metal,Rock & Metal,0.84
4UQy41kC5LjzwQuiuWOpwA,Martin Garrix;DubVision;Shaun Farrugia,Starlight (Keep Me Afloat),Starlight (Keep Me Afloat),60,202670,False,0.558,0.715,9,-5.231,1,0.0375,0.0667,0.0,0.097,0.297,127.001,4,Pop & Dance,Pop & Dance,Pop & Dance,0.73
1cR9LGmGkWEMslj4gjJanZ,S3RL;Sara,Candy (feat. Sara),Candy (feat. Sara),42,211413,False,0.618,0.944,1,-2.212,1,0.185,0.0353,0.0216,0.362,0.867,175.058,4,Ambient & Chill,Pop & Dance,Ambient & Chill,0.3
3Maqlu2aPlU8NluW19O8JD,Matilda Mann,Because I Wanted You to Know,Paper Mache World,55,179083,False,0.479,0.754,2,-5.818,1,0.0849,0.455,5.82e-06,0.127,0.575,180.109,4,Other / Misc,Folk & Country,Other / Misc,0.34
0hanSoAObEb4VFJX3ro6Kq,Ministério Adoração e Vida,O Céu Se Abre,Simplesmente Amar,39,261399,False,0.495,0.357,4,-5.341,1,0.0251,0.686,0.0,0.154,0.367,78.908,3,Hip-Hop & R&B,Hip-Hop & R&B,Hip-Hop & R&B,0.3
0zAKRYUs44kTyqAKP9bS3S,UNSECRET;Young Summer,Can You Hear Me,Can You Hear Me,42,237659,False,0.429,0.575,3,-7.626,0,0.0386,0.206,0.00353,0.102,0.155,139.965,4,Jazz & Blues,Hip-Hop & R&B,Jazz & Blues,0.28
6w8tGzTSdZKkKG4IWh1n6h,Glee Cast,"Glee: The Music, Volume 4","River Deep, Mountain High",52,212626,False,0.325,0.855,8,-4.603,1,0.0755,0.0563,0.000299,0.298,0.497,167.538,4,Pop & Dance,Rock & Metal,Pop & Dance,0.54
6TZUBhCI4Mk5cQBa8EN0sT,James Blunt,Feeling Good - Adult Pop Favorites,Bonfire Heart,1,238000,False,0.575,0.821,0,-5.699,1,0.0533,0.184,0.0,0.124,0.473,118.025,4,Rock & Metal,Pop & Dance,Rock & Metal,0.5025
6ynAnlAUh045UlljCR08nd,Jamule;FOURTY,KREDIBIL,WORK IT,42,144011,False,0.674,0.772,1,-6.843,1,0.0397,0.00777,2.93e-06,0.138,0.22,142.065,4,World & Ethnic,Pop & Dance,World & Ethnic,0.35
34U1zbGmkQkSXD15eu4cCw,Jobii;Guustavv,Tippin' Back,Full of Giants,5,100949,False,0.733,0.741,6,-5.34,1,0.166,0.461,0.79,0.228,0.489,143.816,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.43
15IMzu8xsqAnKUqF0k6PZh,Cem Karaca,"Ölümsüzler, Vol. 3",O Leyli,31,154120,False,0.408,0.221,9,-23.524,0,0.0397,0.755,0.0464,0.119,0.44,82.168,4,Rock & Metal,Folk & Country,Rock & Metal,0.25
3OzuR4CKAUgIE35ex2SILV,Sielunvihollinen,Hautaruhtinas,Oodi,21,138527,False,0.215,0.995,0,-4.089,1,0.0643,0.000493,0.0118,0.333,0.307,200.154,4,Rock & Metal,Rock & Metal,Rock & Metal,0.56
1rBHmjddukdTMKb1n4xHgp,Lucio Demare;Raúl Berón,Al Pasar,Una Emoción,22,161373,False,0.565,0.302,4,-8.691,0,0.0471,0.819,0.000116,0.561,0.591,121.27,4,Folk & Country,Folk & Country,Folk & Country,0.57
1B5A5FBOienWNuyuclHP8L,Tim Story,Shadowplay,Flame and Circle,20,366960,False,0.0678,0.0831,6,-18.219,0,0.0436,0.985,0.89,0.0772,0.0394,73.635,3,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.57
0p4s5XhvIgIwq6wyj2HSSs,Toshihiro Tachibana;Shigeo Matsuzawa;Masahiro Anzai;Music Creation,Pocahontas (Original Motion Picture Soundtrack/Japanese Version),The Virginia Company (Reprise),21,35506,False,0.407,0.162,7,-17.251,1,0.0365,0.876,6.21e-06,0.158,0.697,181.496,4,Comedy & Children,Comedy & Children,Comedy & Children,0.53
1QRxAfOiGWKuOWW5Lb2qRM,Tanya Stephens,Tanya...Collection Of Hits,Big Ninja Bike,26,217946,False,0.579,0.67,1,-5.87,1,0.46,0.0606,0.0,0.0675,0.583,189.019,4,Pop & Dance,Pop & Dance,Pop & Dance,0.27
6vQTZKCbXMHlorFFWbznTW,Ian Munsick;Cody Johnson,Hideaway - New Boots,Long Live Cowgirls,0,184746,False,0.233,0.432,10,-5.957,1,0.0321,0.291,0.0,0.279,0.286,195.663,3,Folk & Country,Folk & Country,Folk & Country,0.89
44xftBTc2LujAquDIArN7q,Bassnectar;Rodney P,All Colors,Nice & Easy (feat. Rodney P),40,305454,False,0.529,0.932,9,-2.943,1,0.12,0.000464,0.0,0.109,0.316,175.968,4,Pop & Dance,Pop & Dance,Pop & Dance,0.37
2RaQ5u0MW7truEBYHxvvTp,Weston Estate,Maggie Valley,Sixty,57,136760,False,0.516,0.459,11,-10.234,1,0.163,0.528,1.39e-05,0.117,0.184,80.963,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.39
6el8cnFNWeNhDTWeWszXBk,Megan Thee Stallion;Lucky Daye,The Look - R&B Feels,Star,0,210160,True,0.795,0.694,1,-5.053,1,0.0595,0.0183,0.000186,0.115,0.327,96.046,4,Pop & Dance,Pop & Dance,Pop & Dance,0.26
5ARrtxJLVCeTv5TWo1oKgC,Zero 7;Sophie Barker,Simple Things,In The Waiting Line,64,271520,False,0.561,0.33,5,-13.51,1,0.0268,0.76,0.134,0.106,0.378,79.01,4,Pop & Dance,Folk & Country,Pop & Dance,0.37
7GoTfbWZ67uB9VNvVRwrdV,Vision Video,Inked in Red,Agent Orange,22,267840,False,0.448,0.8,4,-6.491,0,0.0389,0.0112,0.00103,0.0909,0.227,131.731,4,Other / Misc,Rock & Metal,Other / Misc,0.4
1ENWStJJiXUhAnoREZJdSp,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Dr. Fate,20,80177,False,0.325,0.623,0,-8.019,0,0.0467,0.00829,0.78,0.413,0.0377,99.201,4,Other / Misc,Rock & Metal,Other / Misc,0.29
7bevK9DJVy1a16426t2WQ1,William Singe,Love You Like Me,Love You Like Me,61,218614,True,0.756,0.514,5,-7.364,0,0.0759,0.47,0.0,0.124,0.332,112.004,4,Ambient & Chill,Other / Misc,Ambient & Chill,0.26
6KkAL46I43zqQEK2LNH0pJ,Thiaguinho;Gloria Groove,Presente do Céu,Presente do Céu,44,253932,False,0.502,0.711,7,-7.278,1,0.0481,0.692,0.0,0.17,0.732,155.659,4,Folk & Country,Folk & Country,Folk & Country,0.89
5CjwXdq5Z73Va0XCPFG5Aq,Weezer,Pinkerton,The Good Life,54,257000,True,0.539,0.893,6,-4.566,1,0.0423,0.14,0.0,0.339,0.683,135.76,4,Pop & Dance,Pop & Dance,Pop & Dance,0.28
2DmRXiyn03tOqKgEJXlaiJ,(G)I-DLE,I trust,Oh my god,70,195866,False,0.794,0.762,4,-3.525,0,0.0392,0.0358,1.41e-06,0.191,0.482,109.97,4,Pop & Dance,Pop & Dance,Pop & Dance,0.6
20uDfvpjbtEFz4AeC9O7AQ,Megadeth,Halloween Metal Nights,"The Sick, The Dying… And The Dead!",2,304053,False,0.303,0.976,5,-3.583,0,0.225,0.00266,0.135,0.0707,0.193,88.536,4,Rock & Metal,World & Ethnic,Rock & Metal,0.44
